Id,EmpName,Address,City,County,State,Phone,Email,Designation,SSN,SSN_encrypted
11498, jennifer s  hughes,295 W 4th St,Staten Island,Richmond,NY,239-886-1395,jennifers.hughes_11498@bowley.org,VP-GlobalOperations,500196131,NULL
9885, lynnette r  blake,257 W 4th St,Staten Island,Richmond,NY,350-859-7017,lynnetter.blake_9885@cox.net,VP-GlobalOperations,257102552,NULL
4654, ashley e  winters,157 Marquette Ave,Hayward,Alameda,CA,387-327-5803,ashleye.winters_4654@ostrosky.com,CareManager,256407428,NULL
19337, melissa   bowman,507 Marquette Ave,Hayward,Alameda,CA,564-495-5552,melissa.bowman_19337@crupi.com,CareManager,248636363,NULL
12189, peggy   mcclamma,74989 Brandon St,Wellsville,Allegany,NY,593-012-8932,peggy.mcclamma_12189@yglesias.com,VP-GlobalOperations,445071748,NULL
789, jessica d  carrabotta,3 Fort Worth Ave,Philadelphia,Philadelphia,PA,925-550-6084,jessicad.carrabotta_789@yglesias.com,VP-GlobalOperations,316691034,NULL
8759, mollie m  spencer,189 Fort Worth Ave,Philadelphia,Philadelphia,PA,731-103-0484,molliem.spencer_8759@perin.org,VP-GlobalOperations,500860155,NULL
5318, cydney b  brown,74989 Brandon St,Wellsville,Allegany,NY,405-615-3648,cydneyb.brown_5318@dickerson.org,VP-GlobalOperations,443063689,NULL
4089, jessica r  staples,119 W 4th St,Staten Island,Richmond,NY,822-559-3485,jessicar.staples_4089@uyetake.org,VP-GlobalOperations,277000032,NULL
12052, merrilee j  macarthur,267 Fort Worth Ave,Philadelphia,Philadelphia,PA,856-863-7921,merrileej.macarthur_12052@morasca.com,VP-GlobalOperations,286880941,NULL
17697, rosie l  ridings,443 W 4th St,Staten Island,Richmond,NY,257-525-2411,rosiel.ridings_17697@hollack.org,VP-GlobalOperations,509834802,NULL
2930, mary   milbrodt,91 W 4th St,Staten Island,Richmond,NY,463-442-3077,mary.milbrodt_2930@hotmail.com,VP-GlobalOperations,511769052,NULL
7432, jennifer l  martin,157 Fort Worth Ave,Philadelphia,Philadelphia,PA,744-324-7364,jenniferl.martin_7432@bowley.org,VP-GlobalOperations,524835473,NULL
10061, amanda j  bruns,220 Fort Worth Ave,Philadelphia,Philadelphia,PA,957-864-7581,amandaj.bruns_10061@yglesias.com,VP-GlobalOperations,274699098,NULL
10750, sheena m  egan,236 Fort Worth Ave,Philadelphia,Philadelphia,PA,869-453-3340,sheenam.egan_10750@mulqueen.org,VP-GlobalOperations,301833948,NULL
3602, cheryl m  riemann,107 W 4th St,Staten Island,Richmond,NY,784-487-3242,cherylm.riemann_3602@mondella.com,VP-GlobalOperations,245927880,NULL
18128, michelle   snyder,74989 Brandon St,Wellsville,Allegany,NY,519-713-8559,michelle.snyder_18128@venere.org,VP-GlobalOperations,262922528,NULL
11181, amanda r  gulledge,74989 Brandon St,Wellsville,Allegany,NY,229-318-1689,amandar.gulledge_11181@rim.org,VP-GlobalOperations,455752158,NULL
19581, amy   carr,74989 Brandon St,Wellsville,Allegany,NY,953-076-0732,amy.carr_19581@slusarski.com,VP-GlobalOperations,372428986,NULL
2714, jennifer d  markham,74989 Brandon St,Wellsville,Allegany,NY,727-489-2582,jenniferd.markham_2714@glick.com,VP-GlobalOperations,278184482,NULL
9213, sherri r  welch,241 W 4th St,Staten Island,Richmond,NY,500-414-4830,sherrir.welch_9213@shinko.com,VP-GlobalOperations,264135203,NULL
3915, erica q  shiver,74989 Brandon St,Wellsville,Allegany,NY,407-989-4017,ericaq.shiver_3915@gmail.com,VP-GlobalOperations,407068800,NULL
5912, heidi l  desilets,162 W 4th St,Staten Island,Richmond,NY,241-887-1939,heidil.desilets_5912@bowley.org,VP-GlobalOperations,322440732,NULL
13900, roberta l  wehle,311 Fort Worth Ave,Philadelphia,Philadelphia,PA,790-580-0940,robertal.wehle_13900@mondella.com,VP-GlobalOperations,289988783,NULL
10778, geneva g  ellwood,74989 Brandon St,Wellsville,Allegany,NY,260-453-3316,genevag.ellwood_10778@mastella.com,VP-GlobalOperations,417602471,NULL
15622, mary   folk,352 Fort Worth Ave,Philadelphia,Philadelphia,PA,884-464-7277,mary.folk_15622@hotmail.com,VP-GlobalOperations,265005821,NULL
339, krystle   barkley,3 Fort Worth Ave,Philadelphia,Philadelphia,PA,926-635-8588,krystle.barkley_339@honeywell.com,VP-GlobalOperations,381469713,NULL
2056, jordan m  horner,29 Fort Worth Ave,Philadelphia,Philadelphia,PA,940-070-5093,jordanm.horner_2056@hotmail.com,VP-GlobalOperations,537499850,NULL
14135,Rozella Ostrosky,317 Fort Worth Ave,Philadelphia,Philadelphia,PA,539-231-8905,Rozella.Ostrosky_14135@barfield.com,VP-GlobalOperations,424403654,NULL
84,Dominque Dickerson,69 Marquette Ave,Hayward,Alameda,CA,510-901-7640,dominque.dickerson@dickerson.org,CareManager,944950773,NULL
18596, mary a  weeks,464 W 4th St,Staten Island,Richmond,NY,966-469-1604,marya.weeks_18596@corrio.com,VP-GlobalOperations,494519332,NULL
9554, kandi m  alexander,47359 Whipple Ave Nw,Gardena,Los Angeles,CA,649-205-1547,kandim.alexander_9554@glick.com,CareManager,437113035,NULL
12814, pamela a  pitts,68556 Central Hwy,San Leandro,Alameda,CA,389-676-2432,pamelaa.pitts_12814@aol.com,CareManager,258122357,NULL
19063, kathryn b  avirett,47585 Whipple Ave Nw,Gardena,Los Angeles,CA,371-128-8896,kathrynb.avirett_19063@monarrez.org,CareManager,401398387,NULL
15586, phoebe l  flanagan,68556 Central Hwy,San Leandro,Alameda,CA,905-930-8697,phoebel.flanagan_15586@morasca.com,CareManager,502828414,NULL
2938, catherine d  miller,50 Fort Worth Ave,Philadelphia,Philadelphia,PA,393-802-8677,catherined.miller_2938@caudy.org,VP-GlobalOperations,425838698,NULL
13317, lisa s  shope,99385 Charity St #1134,San Jose,Santa Clara,CA,904-468-4327,lisas.shope_13317@shinko.com,CareManager,417541714,NULL
4282, nicole l  tillberry,82 Fort Worth Ave,Philadelphia,Philadelphia,PA,340-532-7129,nicolel.tillberry_4282@vanausdal.org,VP-GlobalOperations,533945308,NULL
16277, brittany m  jernigan,368 Fort Worth Ave,Philadelphia,Philadelphia,PA,949-528-4909,brittanym.jernigan_16277@chui.com,VP-GlobalOperations,488951564,NULL
18293, sasha l  taflinger,416 Fort Worth Ave,Philadelphia,Philadelphia,PA,522-741-7866,sashal.taflinger_18293@vocelka.com,VP-GlobalOperations,350552398,NULL
14606, jessica s  bomford,369 W 4th St,Staten Island,Richmond,NY,438-878-0853,jessicas.bomford_14606@corrio.com,VP-GlobalOperations,514557546,NULL
11859, justine c  langlois,304 W 4th St,Staten Island,Richmond,NY,216-082-5052,justinec.langlois_11859@centini.org,VP-GlobalOperations,296784688,NULL
7695, rose m  montenegro,74989 Brandon St,Wellsville,Allegany,NY,667-906-3010,rosem.montenegro_7695@perin.org,VP-GlobalOperations,426058651,NULL
12861, susan a  price,74989 Brandon St,Wellsville,Allegany,NY,300-306-3428,susana.price_12861@shinko.com,VP-GlobalOperations,326172545,NULL
4730,Ammie Corrio,74989 Brandon St,Wellsville,Allegany,NY,497-232-9327,Ammie.Corrio_4730@ostrosky.com,VP-GlobalOperations,389235596,NULL
5175, tricia   bivins,74989 Brandon St,Wellsville,Allegany,NY,430-933-5000,tricia.bivins_5175@yahoo.com,VP-GlobalOperations,368655434,NULL
8636, lisa   silva,74989 Brandon St,Wellsville,Allegany,NY,572-147-3490,lisa.silva_8636@royster.com,VP-GlobalOperations,336114683,NULL
2510, lisa l  leclair,81 W 4th St,Staten Island,Richmond,NY,827-931-8906,lisal.leclair_2510@venere.org,VP-GlobalOperations,245526437,NULL
5880, lanee m  degraaf,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,590-200-6009,laneem.degraaf_5880@lindall.com,CareManager,375194981,NULL
1176, crista r  decker,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,600-470-4493,cristar.decker_1176@dickerson.org,CareManager,256763148,NULL
2787, rebecca l  mccarley,88 W 4th St,Staten Island,Richmond,NY,882-447-3260,rebeccal.mccarley_2787@chui.com,VP-GlobalOperations,476819504,NULL
13547, crystal r  stubblefield,303 Fort Worth Ave,Philadelphia,Philadelphia,PA,823-139-9833,crystalr.stubblefield_13547@perin.org,VP-GlobalOperations,448637580,NULL
19976, francoise c  defrance,74989 Brandon St,Wellsville,Allegany,NY,854-110-3022,francoisec.defrance_19976@vanausdal.org,VP-GlobalOperations,498472442,NULL
13581, kara c  swett,345 W 4th St,Staten Island,Richmond,NY,818-710-1352,karac.swett_13581@vocelka.com,VP-GlobalOperations,381267972,NULL
18117, anita j  smithey,453 W 4th St,Staten Island,Richmond,NY,807-839-9185,anitaj.smithey_18117@yglesias.com,VP-GlobalOperations,395946663,NULL
19469, sherie l  buchanan,444 Fort Worth Ave,Philadelphia,Philadelphia,PA,450-744-3407,sheriel.buchanan_19469@chui.com,VP-GlobalOperations,420663191,NULL
11069, giovanna r  giuliani,244 Fort Worth Ave,Philadelphia,Philadelphia,PA,711-941-6749,giovannar.giuliani_11069@slusarski.com,VP-GlobalOperations,294940891,NULL
14942, theresa a  chambers,377 W 4th St,Staten Island,Richmond,NY,275-049-3122,theresaa.chambers_14942@aol.com,VP-GlobalOperations,247075396,NULL
2067, keri l  houseman,74989 Brandon St,Wellsville,Allegany,NY,467-816-9688,keril.houseman_2067@vocelka.com,VP-GlobalOperations,369963632,NULL
10708, linda s  dunkelberger,235 Fort Worth Ave,Philadelphia,Philadelphia,PA,713-973-3081,lindas.dunkelberger_10708@mondella.com,VP-GlobalOperations,290733618,NULL
5385, april h  burke,74989 Brandon St,Wellsville,Allegany,NY,220-031-9500,aprilh.burke_5385@hollack.org,VP-GlobalOperations,364385385,NULL
17571, janice e  prothro,440 W 4th St,Staten Island,Richmond,NY,832-544-0155,janicee.prothro_17571@vocelka.com,VP-GlobalOperations,298096788,NULL
8930, melody   tetley,74989 Brandon St,Wellsville,Allegany,NY,659-049-5645,melody.tetley_8930@gmail.com,VP-GlobalOperations,371988183,NULL
18338, christina a  thomas,74989 Brandon St,Wellsville,Allegany,NY,351-236-8656,christinaa.thomas_18338@bowley.org,VP-GlobalOperations,498422108,NULL
17540, randi   potter,74989 Brandon St,Wellsville,Allegany,NY,283-591-1590,randi.potter_17540@bowley.org,VP-GlobalOperations,447418661,NULL
6584, valeri r  harrison,178 W 4th St,Staten Island,Richmond,NY,737-877-3835,valerir.harrison_6584@royster.com,VP-GlobalOperations,540758099,NULL
3224, debbie j  oreskovich,98 W 4th St,Staten Island,Richmond,NY,721-634-4553,debbiej.oreskovich_3224@reitler.com,VP-GlobalOperations,472862285,NULL
10691, kim   driggers,235 Fort Worth Ave,Philadelphia,Philadelphia,PA,286-705-4737,kim.driggers_10691@chui.com,VP-GlobalOperations,418132087,NULL
6122, debra s  ezell,167 W 4th St,Staten Island,Richmond,NY,903-174-7721,debras.ezell_6122@hotmail.com,VP-GlobalOperations,509153119,NULL
7121, rosemary l  kunz,150 Fort Worth Ave,Philadelphia,Philadelphia,PA,303-400-1340,rosemaryl.kunz_7121@vocelka.com,VP-GlobalOperations,455320136,NULL
6435, laura a  green,74989 Brandon St,Wellsville,Allegany,NY,635-726-1196,lauraa.green_6435@chui.com,VP-GlobalOperations,544342261,NULL
2837, margaret   mcguirk,48 Fort Worth Ave,Philadelphia,Philadelphia,PA,333-743-0841,margaret.mcguirk_2837@monarrez.org,VP-GlobalOperations,345981660,NULL
12458, rose m  mosco,74989 Brandon St,Wellsville,Allegany,NY,965-260-2553,rosem.mosco_12458@reitler.com,VP-GlobalOperations,306074575,NULL
13690, danita m  tolbert,306 Fort Worth Ave,Philadelphia,Philadelphia,PA,621-842-5879,danitam.tolbert_13690@royster.com,VP-GlobalOperations,514009115,NULL
16322, kimberly r  joiner,74989 Brandon St,Wellsville,Allegany,NY,925-383-2764,kimberlyr.joiner_16322@saylors.org,VP-GlobalOperations,489758103,NULL
13726, alma d  turbyville,373 Marquette Ave,Hayward,Alameda,CA,817-008-3727,almad.turbyville_13726@aol.com,CareManager,367103801,NULL
15104, ashley n  corley,74989 Brandon St,Wellsville,Allegany,NY,480-094-1270,ashleyn.corley_15104@ostrosky.com,VP-GlobalOperations,266095442,NULL
11273, lori d  harris,315 Marquette Ave,Hayward,Alameda,CA,658-328-7337,lorid.harris_11273@monarrez.org,CareManager,526637878,NULL
3486, wanda g  purvis,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,361-726-9966,wandag.purvis_3486@lindall.com,CareManager,458487436,NULL
5015, kimberly b  baldy,166 Marquette Ave,Hayward,Alameda,CA,616-484-8101,kimberlyb.baldy_5015@barfield.com,CareManager,332862856,NULL
14490, samantha   beach,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,276-690-9931,samantha.beach_14490@caudy.org,CareManager,451800200,NULL
14723, josephine h  brown,331 Fort Worth Ave,Philadelphia,Philadelphia,PA,801-773-7934,josephineh.brown_14723@shinko.com,VP-GlobalOperations,493012082,NULL
2880, lizette i  medina,4846 Black Horse Pike,Burlingame,San Mateo,CA,642-412-2059,lizettei.medina_2880@mondella.com,CareManager,511838155,NULL
17907, nicole   scalise,448 W 4th St,Staten Island,Richmond,NY,420-608-5597,nicole.scalise_17907@rim.org,VP-GlobalOperations,442983364,NULL
7726, yadzia i  morales-gonzalez,164 Fort Worth Ave,Philadelphia,Philadelphia,PA,818-378-1677,yadziai.morales-gonzalez_7726@caudy.org,VP-GlobalOperations,278471248,NULL
5528, charla n  cato,74989 Brandon St,Wellsville,Allegany,NY,288-087-7992,charlan.cato_5528@ostrosky.com,VP-GlobalOperations,429257410,NULL
8012, elizabeth a  patterson,212 W 4th St,Staten Island,Richmond,NY,522-443-2609,elizabetha.patterson_8012@reitler.com,VP-GlobalOperations,496164045,NULL
13508, gina   stevens,74989 Brandon St,Wellsville,Allegany,NY,384-497-6717,gina.stevens_13508@ostrosky.com,VP-GlobalOperations,519156976,NULL
18604, stephanie l  weiser,423 Fort Worth Ave,Philadelphia,Philadelphia,PA,495-806-8358,stephaniel.weiser_18604@bowley.org,VP-GlobalOperations,374994922,NULL
14093, andrea   wooten,316 Fort Worth Ave,Philadelphia,Philadelphia,PA,811-184-6033,andrea.wooten_14093@crupi.com,VP-GlobalOperations,517839343,NULL
18041, elizabeth m  simmons,410 Fort Worth Ave,Philadelphia,Philadelphia,PA,229-010-6923,elizabethm.simmons_18041@yglesias.com,VP-GlobalOperations,346592435,NULL
6645, jennifer s  henn,74989 Brandon St,Wellsville,Allegany,NY,524-821-7964,jennifers.henn_6645@crupi.com,VP-GlobalOperations,309066601,NULL
1269, joy a  dorn,74989 Brandon St,Wellsville,Allegany,NY,639-042-6012,joya.dorn_1269@vocelka.com,VP-GlobalOperations,497691804,NULL
18201, deana r  stephens,455 W 4th St,Staten Island,Richmond,NY,600-697-4227,deanar.stephens_18201@barfield.com,VP-GlobalOperations,294551550,NULL
6404, amber   gormley,47284 Whipple Ave Nw,Gardena,Los Angeles,CA,886-770-0242,amber.gormley_6404@saylors.org,CareManager,371595620,NULL
1143, brandy n  davis,74989 Brandon St,Wellsville,Allegany,NY,461-570-5946,brandyn.davis_1143@centini.org,VP-GlobalOperations,333218811,NULL
18825,Willow Kusko,74989 Brandon St,Wellsville,Allegany,NY,959-522-2740,Willow.Kusko_18825@vocelka.com,VP-GlobalOperations,370291676,NULL
19119, gladys   balsulto,74989 Brandon St,Wellsville,Allegany,NY,550-654-7742,gladys.balsulto_19119@cox.net,VP-GlobalOperations,342827442,NULL
17834, danica m  rupena,74989 Brandon St,Wellsville,Allegany,NY,880-661-5491,danicam.rupena_17834@caudy.org,VP-GlobalOperations,500138662,NULL
6928, nicole c  jonas,145 Fort Worth Ave,Philadelphia,Philadelphia,PA,786-309-4398,nicolec.jonas_6928@caudy.org,VP-GlobalOperations,278247607,NULL
306, rachelle y  baker,44 W 4th St,Staten Island,Richmond,NY,401-422-6428,rachelley.baker_306@venere.org,VP-GlobalOperations,283675268,NULL
12892, melissa l  qualls,287 Fort Worth Ave,Philadelphia,Philadelphia,PA,279-200-5279,melissal.qualls_12892@royster.com,VP-GlobalOperations,398550208,NULL
19234, sharese a  bergeron,438 Fort Worth Ave,Philadelphia,Philadelphia,PA,561-307-2659,sharesea.bergeron_19234@morasca.com,VP-GlobalOperations,444105235,NULL
2140, shannon n  irick,31 Fort Worth Ave,Philadelphia,Philadelphia,PA,260-294-1076,shannonn.irick_2140@caudy.org,VP-GlobalOperations,465419703,NULL
4895, linda m  anderson,97 Fort Worth Ave,Philadelphia,Philadelphia,PA,370-891-8456,lindam.anderson_4895@rhym.com,VP-GlobalOperations,433138521,NULL
5343, shelly e  brown,74989 Brandon St,Wellsville,Allegany,NY,276-271-6606,shellye.brown_5343@uyetake.org,VP-GlobalOperations,396657549,NULL
7449, kayla m  masek,199 W 4th St,Staten Island,Richmond,NY,843-010-2517,kaylam.masek_7449@gmail.com,VP-GlobalOperations,465064194,NULL
1619, yoanna   garcia,19 Fort Worth Ave,Philadelphia,Philadelphia,PA,932-069-9353,yoanna.garcia_1619@uyetake.org,VP-GlobalOperations,372597893,NULL
3560, jenifer f  reyes,106 W 4th St,Staten Island,Richmond,NY,338-354-0052,jeniferf.reyes_3560@vanausdal.org,VP-GlobalOperations,327743844,NULL
16305, leila a  johnson,74989 Brandon St,Wellsville,Allegany,NY,299-319-9097,leilaa.johnson_16305@centini.org,VP-GlobalOperations,389073163,NULL
14471, heather n  bass,325 Fort Worth Ave,Philadelphia,Philadelphia,PA,465-440-2637,heathern.bass_14471@rhym.com,VP-GlobalOperations,410743258,NULL
8255, kayla l  resseque,177 Fort Worth Ave,Philadelphia,Philadelphia,PA,385-269-6208,kaylal.resseque_8255@rim.org,VP-GlobalOperations,486070133,NULL
4184, kristen b  swift,74989 Brandon St,Wellsville,Allegany,NY,436-470-2598,kristenb.swift_4184@hotmail.com,VP-GlobalOperations,451633127,NULL
10641, barabara a  dirito,275 W 4th St,Staten Island,Richmond,NY,800-968-4158,barabaraa.dirito_10641@gmail.com,VP-GlobalOperations,410329423,NULL
7082, heather a  kloss,74989 Brandon St,Wellsville,Allegany,NY,293-374-2901,heathera.kloss_7082@corrio.com,VP-GlobalOperations,477988973,NULL
9314, melissa j  williams,243 W 4th St,Staten Island,Richmond,NY,814-499-0547,melissaj.williams_9314@hotmail.com,VP-GlobalOperations,273596403,NULL
9753, jennifer r  barone,74989 Brandon St,Wellsville,Allegany,NY,224-784-3672,jenniferr.barone_9753@monarrez.org,VP-GlobalOperations,359380874,NULL
15572, melanie f  fields,392 W 4th St,Staten Island,Richmond,NY,860-711-9272,melanief.fields_15572@mondella.com,VP-GlobalOperations,438723497,NULL
18632, martha c  whitaker,74989 Brandon St,Wellsville,Allegany,NY,647-692-2419,marthac.whitaker_18632@caudy.org,VP-GlobalOperations,301628306,NULL
19864, riva m  cripes,453 Fort Worth Ave,Philadelphia,Philadelphia,PA,322-621-3936,rivam.cripes_19864@lindall.com,VP-GlobalOperations,311897182,NULL
9291, andrea n  williams,74989 Brandon St,Wellsville,Allegany,NY,735-444-8406,andrean.williams_9291@perin.org,VP-GlobalOperations,311134721,NULL
4845, linda a  albritton,137 W 4th St,Staten Island,Richmond,NY,637-798-0389,lindaa.albritton_4845@perin.org,VP-GlobalOperations,496816843,NULL
14984, angela c  clark,378 W 4th St,Staten Island,Richmond,NY,288-171-1918,angelac.clark_14984@caudy.org,VP-GlobalOperations,295861140,NULL
13065, adriana n  rodriguez,99385 Charity St #1128,San Jose,Santa Clara,CA,398-533-9068,adrianan.rodriguez_13065@rhym.com,CareManager,515638776,NULL
3779, karli n  santini,4867 Black Horse Pike,Burlingame,San Mateo,CA,599-731-6033,karlin.santini_3779@shinko.com,CareManager,499088915,NULL
7093, terry j  kohlman,47300 Whipple Ave Nw,Gardena,Los Angeles,CA,305-338-2156,terryj.kohlman_7093@monarrez.org,CareManager,460538073,NULL
16211, alisa d  hunt,5163 Black Horse Pike,Burlingame,San Mateo,CA,784-032-2481,alisad.hunt_16211@uyetake.org,CareManager,311267422,NULL
12161, jessica d  mathis,270 Fort Worth Ave,Philadelphia,Philadelphia,PA,624-493-9575,jessicad.mathis_12161@gmail.com,VP-GlobalOperations,449625751,NULL
18652, cassandra l  white carson,68556 Central Hwy,San Leandro,Alameda,CA,940-851-4262,cassandral.white carson_18652@reitler.com,CareManager,343439609,NULL
11324, morgan j  hekkel,74989 Brandon St,Wellsville,Allegany,NY,680-117-8656,morganj.hekkel_11324@gmail.com,VP-GlobalOperations,540677540,NULL
13413, tess l  smith,341 W 4th St,Staten Island,Richmond,NY,678-551-3136,tessl.smith_13413@barfield.com,VP-GlobalOperations,295371176,NULL
13371, jennifer l  slonin,340 W 4th St,Staten Island,Richmond,NY,500-216-3103,jenniferl.slonin_13371@crupi.com,VP-GlobalOperations,479607269,NULL
1395, amanda m  ervin,74989 Brandon St,Wellsville,Allegany,NY,827-461-8141,amandam.ervin_1395@hollack.org,VP-GlobalOperations,334137774,NULL
17529, eileen s  porter,439 W 4th St,Staten Island,Richmond,NY,885-212-0146,eileens.porter_17529@slusarski.com,VP-GlobalOperations,406512838,NULL
